date,msci,lmex,copper,aluminum,nickel,tin,zinc,lead
22-10-08,235.832,2130.3,4161.5,1948,9813,11735,1106,1249
23-10-08,222.408,2106.9,4064,1953,9173,12225,1168,1277
24-10-08,212.194,2031.7,3784,1917,9826,12025,1135,1259
27-10-08,199.628,2150.1,4028,1982.25,10920,14025,1152.25,1285
28-10-08,214.344,2230.2,4135.5,2054.25,11780,15000,1120.25,1463.5
29-10-08,239.209,2421.5,4650,2097.75,13457,15525,1233.25,1575.5
30-10-08,257.678,2232.5,4194,2007.75,11729,14900,1130.5,1512
31-10-08,257.726,2190.4,4101,1989,11931,13640,1095.5,1500
03-11-08,263.624,2201.2,4091,1995.5,11772,14825,1139.5,1493.5
04-11-08,283.218,2300.4,4303,2054.5,12727,15145,1208.75,1534.75
05-11-08,279.54,2219.8,4066.5,2036,12128,15235,1148,1506
06-11-08,248.527,2106.7,3786,1984.75,11237,14925,1066.75,1453.5
07-11-08,247.917,2054.5,3731.5,1906.25,10812,15065,1064,1351
10-11-08,265.658,2095.6,3844,1929.25,11153,15040,1076.75,1339
11-11-08,246.72,2007.7,3602,1892.5,10551,14510,1088,1268
12-11-08,230.086,1994.7,3583,1870.25,10359,13980,1136.5,1287.25
13-11-08,227.622,2004.8,3634.5,1886.6,11317,13956,1198.5,1323.75
14-11-08,229.012,2071.9,3780.25,1878.25,10867,14158,1189,1330
17-11-08,220.377,2002.7,3609,1839.5,10515,13970,1156,1252.75
18-11-08,215.962,2038.1,3698,1866.75,10611,13170,1218.5,1284.5
19-11-08,204.208,1959,3541,1827,10113,11995,1172.5,1212
20-11-08,187.627,1889.7,3438,1736.25,9825,11345,1179.75,1168.5
21-11-08,200.412,1895.8,3506,1702,9881,11565,1182.5,1177
24-11-08,223.906,1991.8,3721,1751.5,10555,12925,1215,1209
25-11-08,228.813,1980.8,3664.5,1762,10383,13022,1246,1176
26-11-08,236.611,1996.1,3723.5,1752.75,10485,13282,1262,1173
27-11-08,245.288,1959.5,3666,1745,10144,12765,1228.5,1094.5
28-11-08,247.138,1931.5,3595,1726,10095,12605,1210.75,1094.5
01-12-08,224.947,1899.9,3571,1688,9692,12587,1162,1095
02-12-08,220.489,1870.8,3535.5,1653.75,9388,12085,1169,1079
03-12-08,217.619,1798,3423.5,1569.5,9082,11875,1150.5,957
04-12-08,214.349,1747.4,3248,1540.75,9130,11998,1147,964.5
05-12-08,206.088,1645.4,3024,1445.25,8934,11555,1062.25,956
08-12-08,230.63,1731.2,3290,1472.5,9202,11810,1089,999.5
09-12-08,235.124,1701.6,3171.75,1466.5,9278,12010,1101,958
10-12-08,252.677,1745.9,3272.5,1483.25,10182,12060,1087.75,981.75
11-12-08,254.168,1787,3286,1522.25,11000,12365,1089.75,1011
12-12-08,249.128,1712.7,3143,1460.5,10530.5,11645,1046.75,1010.25
15-12-08,259.728,1702.2,3126,1454.5,10102,11620,1060.5,1017.25
16-12-08,262.847,1657.8,3030,1431,9572,11135,1067.25,980.25
17-12-08,273.879,1662.9,2984.5,1472.5,9683,11170,1080,976.75
18-12-08,267.571,1616.9,2845.5,1457.5,9658,10870,1084.5,916.75
19-12-08,258.864,1642.6,2896.5,1480,10190,10410,1138.5,844.5
22-12-08,250.942,1669.9,2924,1521.5,10186,10515,1157.5,904
23-12-08,250.397,1632.1,2835,1526.5,9641,10165,1135.75,876
24-12-08,249.125,1614.3,2809.5,1503.5,9516,10090,1126.5,877
25-12-08,249.605,1614.3,2809.5,1503.5,9516,10090,1126.5,877
26-12-08,250.446,1614.3,2809.5,1503.5,9516,10090,1126.5,877
29-12-08,259.604,1621.4,2866.5,1475,9595,10040,1109.5,939
30-12-08,262.623,1640,2882.5,1460.75,10615,10225,1125.75,976
31-12-08,264.959,1723.3,3041.75,1507.75,11609,10905,1180.25,1012
01-01-09,265.094,1723.3,3041.75,1507.75,11609,10905,1180.25,1012
02-01-09,277.457,1816.9,3199.5,1538.5,13110,11775,1251.75,1105
05-01-09,281.673,1796.3,3150,1516,12752,11730,1272.75,1135
06-01-09,291.697,1879.3,3353,1571.5,13157,12145,1292.25,1192
07-01-09,285.858,1839.6,3306.75,1558.5,12213,11725,1265,1147.5
08-01-09,281.489,1771.8,3161.5,1520.25,11462,11480,1210.75,1156.5
09-01-09,276.457,1850.2,3367.5,1535.25,12094,11905,1270.75,1212
12-01-09,262.942,1760.5,3209,1479.25,10635,11720,1225.25,1167
13-01-09,257.382,1806,3334.25,1478.5,11187,11690,1283.25,1171
14-01-09,245.832,1760.9,3252,1458.75,10765,11280,1237,1123
15-01-09,242.237,1759.6,3248,1445.75,10626,11085,1239.25,1147
16-01-09,253.956,1774,3323,1431.3,10787,10945,1227,1162
19-01-09,251.166,1789,3397.5,1388,11242,11220,1247,1175
20-01-09,243.197,1761.7,3310,1365.25,11512,11365,1230.5,1161
21-01-09,244.109,1686.1,3186.5,1301,10865,11685,1131.5,1082.5
22-01-09,242.343,1647.4,3054.75,1296.5,10957,11460,1102.5,1067.25
23-01-09,241.402,1722.4,3216.75,1309,12056,12335,1149.5,1112.25
26-01-09,248.692,1816.7,3518.5,1348.5,11853,12490,1188,1192.5
27-01-09,254.633,1717.7,3273,1305.25,11351,11560,1130,1141.5
28-01-09,260.579,1736.1,3293.5,1331.75,11702,11500,1125.75,1141.5
29-01-09,258.677,1697.9,3193.5,1332.75,11349,10895,1098.25,1136
30-01-09,249.818,1666.3,3119,1316,11147,10840,1075,1115.5
02-02-09,245.412,1685.2,3141.75,1356.5,11244,10582.5,1092.5,1099.5
03-02-09,250.698,1757.1,3339.5,1370.25,11540,11040,1153.5,1164
04-02-09,263.7,1784.5,3381.5,1402.25,11686,11330,1158,1181
05-02-09,270.868,1746,3297.25,1399,11386,10860,1120.25,1135.75
06-02-09,281.565,1820,3507,1434,11442,11270,1161.25,1174
09-02-09,284.485,1823.3,3544.25,1409.75,11434,11321,1170.25,1189.25
10-02-09,275.29,1763.9,3447,1363,10730,11021,1140,1140.75
11-02-09,273.575,1754.1,3420.25,1365.5,10329,11037,1146.75,1161.25
12-02-09,269.832,1739.4,3377.5,1341.25,10216,11334.5,1131.15,1130.75
13-02-09,273.552,1747.7,3392,1341.75,10255,11649.5,1128.15,1163.25
16-02-09,269.289,1705.9,3290.75,1312.5,10220,11350,1103.75,1137
17-02-09,259.178,1650.6,3145.75,1293.5,9822,11030,1082.75,1099.75
18-02-09,256.401,1659.7,3196.5,1299.75,9622,11015,1092,1056.5
19-02-09,257.243,1683.8,3254.75,1314,9821,11175,1104.5,1060
20-02-09,248.937,1619.6,3115.25,1269.25,9420,10800,1077.5,1019
23-02-09,245.738,1631.2,3196.25,1251.75,9425,10650,1072.5,1011.5
24-02-09,238.664,1662.6,3250.75,1292,9719,10765,1087,982.75
25-02-09,235.626,1710.3,3377.75,1307,9998,10985,1121.5,1017.75
26-02-09,238.954,1740.5,3471,1329.75,9980,11150,1113.75,1033
27-02-09,235.387,1718.8,3421.5,1308.5,9926,11130,1103,1035.75
02-03-09,220.721,1680.9,3358.25,1281.75,9468,10968,1074.5,1018.5
03-03-09,220.979,1727.7,3516.5,1279.5,9570,11109,1109,1067.75
04-03-09,233.156,1816.6,3725,1324.25,9954,11160,1201,1173.75
05-03-09,231.084,1787.6,3662.75,1287,9752,11161,1219.25,1176.5
06-03-09,230.645,1795.9,3696,1277.25,9776,11473,1205,1210.75
09-03-09,226.925,1760.5,3582.75,1265.25,9600,11199,1198.25,1240.25
10-03-09,234.685,1807.1,3690.5,1287.75,9857,11395,1238.5,1284
11-03-09,242.752,1771.5,3558.5,1305,9719,11046,1213.25,1263.25
12-03-09,242.136,1764.3,3548.5,1306.5,9374,10673,1201.2,1230
13-03-09,247.913,1792,3640.5,1313.75,9522,10740,1197.85,1243.5
16-03-09,250.485,1846.5,3800.75,1323,10014,10550,1222.75,1290.5
17-03-09,247.018,1844.1,3769,1337,10017,10355,1207.75,1341.5
18-03-09,248.777,1819.5,3720.75,1342.75,9791,10000,1161.75,1282.25
19-03-09,268.307,1921.5,3963,1426.75,9922,10393,1236.25,1316.25
20-03-09,270.526,1909.4,3919,1423.25,9893,10295,1232,1335.25
23-03-09,282.966,1932.3,4019.75,1407,9763,10470,1265.75,1337
24-03-09,280.965,1890.7,3935.5,1373.75,9663,10250,1245.75,1271
25-03-09,282.123,1889.8,3924.25,1378.5,9507,10175,1268.5,1280.5
26-03-09,287.367,1938.3,4046.25,1404.75,9633,10320,1318,1307
27-03-09,281.892,1919.7,4009.75,1381.5,9608,10360,1318.75,1263.5
30-03-09,265.869,1868.4,3868.75,1356.5,9478,10465,1284.5,1233.75
31-03-09,271.14,1906.7,4003.25,1355,9755,10610,1291.25,1256.75
01-04-09,277.252,1909.5,4025.25,1347.75,10005,10670,1284.25,1208.25
02-04-09,292.896,1964.8,4120,1393.5,10486,11193,1304.5,1276.5
03-04-09,292.213,2031.7,4274.75,1444.5,10837,11328,1342.25,1309
06-04-09,285.075,2012.6,4240.5,1427.25,10650,11082,1330,1323.75
07-04-09,279.225,2044.2,4347.75,1437.5,10797,11137,1324.5,1323.25
08-04-09,278.123,2057.8,4369.25,1456.75,10874,11166,1346.75,1328.25
09-04-09,288.823,2127.3,4529.25,1500.25,10942,11160,1366.25,1397.75
10-04-09,289.485,2127.3,4529.25,1500.25,10942,11160,1366.25,1397.75
13-04-09,294.947,2127.3,4529.25,1500.25,10942,11160,1366.25,1397.75
14-04-09,300.071,2176.1,4673.5,1476.5,11745,11125,1406.5,1481.75
15-04-09,298.357,2233.2,4811.5,1478.5,12399,11455,1487,1551.25
16-04-09,298.417,2196.1,4725,1445.75,12360,11638,1466,1509
17-04-09,298.138,2240.1,4816.5,1449.5,12765,12370,1530,1569
20-04-09,288.447,2141.9,4585,1402.75,12011,12175,1457,1468
21-04-09,285.551,2120.5,4510.5,1421.25,11439,12335,1446.5,1472
22-04-09,289.553,2131.6,4549,1431,11458,12425,1443.25,1467
23-04-09,293.377,2068.5,4341.5,1411.5,11294,12740,1391,1465
24-04-09,303.036,2107.2,4484,1420.75,11494,12870,1394.25,1432
27-04-09,298.935,2056.3,4347.5,1409.75,11322,12600,1343.5,1356
28-04-09,288.066,1994.5,4183,1400.25,10875,12090,1311.75,1290
29-04-09,296.156,2066.5,4371.5,1421.75,11253,12390,1386.5,1326.5
30-04-09,302.534,2102.7,4433.25,1459.5,11626,12655,1401,1324
01-05-09,304.794,2178.2,4604.5,1504,11845,12690,1492,1389.5
04-05-09,320.655,2178.2,4604.5,1504,11845,12690,1492,1389.5
05-05-09,325.004,2165.2,4529.5,1507.25,11941,12790,1503.75,1393
06-05-09,330.982,2255,4743,1533,12632,13650,1573.5,1440.25
07-05-09,335.3,2255.1,4700.5,1530.75,13222,14120,1558.5,1448
08-05-09,341.88,2234.2,4667,1508,13027,14210,1529.25,1455.5
11-05-09,340.824,2193.9,4541.5,1501,12847,14090,1515.75,1416
12-05-09,336.8,2210.4,4574.5,1509.25,12970,14245,1517.4,1471.5
13-05-09,323.235,2145.7,4428,1489,12370,13930,1447.25,1452
14-05-09,317.939,2157.7,4441,1495.5,12470.5,13874,1471.55,1429
15-05-09,322.032,2157.1,4447,1487,12385,13919,1467.15,1474
18-05-09,325.784,2173.8,4508.5,1483.5,12275,13870,1490.5,1480
19-05-09,339.154,2170.8,4511.5,1463.5,12403,13840,1494,1476
20-05-09,350.417,2196.4,4620.5,1456.5,12591,13890,1489.5,1454.75
21-05-09,341.784,2115.8,4452,1415,12047,13495,1416.5,1383.5
22-05-09,346.626,2173,4601.5,1408.5,12718,13830,1492.5,1432
25-05-09,348.079,2173,4601.5,1408.5,12718,13830,1492.5,1432
26-05-09,349.944,2196.4,4658,1416.5,13326,13850,1473.75,1436.5
27-05-09,353.344,2175.3,4656.5,1370.75,13321,13785,1433.75,1434
28-05-09,356.762,2204.4,4737,1381.25,13425,13852,1449.5,1466
29-05-09,368.321,2260.5,4815.75,1406.5,13866,14553,1541.75,1555.5
01-06-09,385.634,2355.2,5060.25,1438.75,14575,14925,1584.25,1644.5
02-06-09,391.311,2342.6,5034,1437.25,14543,14765,1555,1641.5
03-06-09,377.934,2299.7,4902,1449.5,14126,14718,1510.5,1589.5
04-06-09,372.898,2369.6,5005.75,1532.5,14623,14868,1550.5,1645.5
05-06-09,379.401,2359.4,4960,1541.5,14519,14905,1540,1654
08-06-09,370.727,2368.7,4960,1590,14216,15070,1517.5,1647
09-06-09,373.126,2458,5149.5,1635.4,14914,15920,1577.75,1706.5
10-06-09,383.078,2453.4,5147.25,1616.5,14832,15855,1597.25,1729.75
11-06-09,389.683,2555.1,5354,1665.9,15707,15790,1691,1796
12-06-09,384.118,2495.7,5212,1616.5,15601,15687.5,1661.25,1760.25
15-06-09,367.775,2388.1,4981.5,1580.5,14683,15020,1544.5,1650.5
16-06-09,364.936,2386.6,4955.75,1580.25,15007,15335,1538.5,1622.25
17-06-09,352.072,2378.5,4936.5,1592,14758,15060,1522.5,1634.75
18-06-09,349.694,2391.5,4947.5,1612.25,14919,14930,1535.5,1650
19-06-09,355.119,2423.3,5008.75,1650.5,15110,14808,1548,1671.5
22-06-09,340.066,2292.6,4738.5,1542.5,14408,14397,1472.75,1579
23-06-09,337.262,2319.7,4782,1573,14519,14607,1489.5,1596.25
24-06-09,349.65,2430.6,5034.5,1628.25,15409,14783,1582.5,1684.75
25-06-09,353.186,2467.6,5118,1653.25,15588,14920,1617.75,1720
26-06-09,356.549,2423.1,5020.5,1611.75,15715,14855,1556.5,1698.25
29-06-09,356.57,2431.8,5082.5,1607,15713,14665,1533.5,1684.25
30-06-09,353.275,2383.7,4948.75,1596.75,15291,14232,1522.5,1670.5
01-07-09,358.018,2453.3,5073,1631.75,16416,14568,1568,1718.25
02-07-09,350.31,2424.9,5019.25,1609.65,16374,14370,1544.75,1677.75
03-07-09,347.703,2393.8,4966.25,1572,16120,14473,1524,1688.75
06-07-09,333.084,2390.9,4955.25,1587.5,15861,14360,1537,1662.25
07-07-09,331.524,2362.5,4866.75,1589.3,15561,14225,1542.5,1636
08-07-09,323.808,2273.6,4710.5,1520.75,14862,13365,1482,1584.75
09-07-09,327.988,2330.7,4883.5,1556.25,14814,12690,1503.25,1601.5
10-07-09,325.312,2300.1,4857,1543.6,14407,12095,1469.25,1572.5
13-07-09,324.842,2302.3,4898.5,1531.75,14646,12400,1415.75,1530.5
14-07-09,336.262,2381.6,5066,1577.75,15500,13075,1473,1572.75
15-07-09,352.433,2466.6,5271.5,1626.75,15861,13460,1517.5,1612
16-07-09,356.491,2479.9,5270.5,1667.25,16021,13128,1526,1598
17-07-09,360.173,2510.2,5312.5,1681.25,16047,13374,1597.25,1648.25
